,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
0,1,Bitcoin,BTC,bitcoin,9534,,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19069956.0,19069956.0,,1,,,,2022-06-17T21:40:00.000Z,20574.9518893213,28104873991.610443,-12.4742,-0.38928904,-1.4053541,-29.46745069,-29.52779136,-49.7365349,-51.37649948,392363427231.47406,43.8749,432073989675.75,,2022-06-17T21:40:00.000Z,,,,,,2022-06-17 16:43:07.549686-05:00
1,1027,Ethereum,ETH,ethereum,5750,,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121209167.5615,121209167.5615,,2,,,,2022-06-17T21:40:00.000Z,1086.833486401235,15611856767.176172,-20.1137,-0.6219567,-2.30319485,-35.15300471,-44.66177693,-64.32179863,-63.30650327,131734182164.65651,14.7308,131734182164.66,,2022-06-17T21:40:00.000Z,,,,,,2022-06-17 16:43:07.549686-05:00
2,825,Tether,USDT,tether,34802,,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,69224317063.73537,79710622658.1996,,3,,,,2022-06-17T21:40:00.000Z,0.9989567055929722,45274994036.24535,-16.4901,0.00584971,0.01326578,-0.02777098,0.02446363,-0.13141715,-0.16019166,69152095720.91246,7.7345,79627461011.4,,2022-06-17T21:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-17 16:43:07.549686-05:00
3,3408,USD Coin,USDC,usd-coin,4468,,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,55241156848.14555,55241156848.14555,,4,,,,2022-06-17T21:39:00.000Z,1.0004152873124847,5517389966.058215,-15.8115,-0.03512037,0.01196764,0.03446924,0.04425703,0.0460996,0.07062166,55264097799.71157,6.1772,55264097799.71,,2022-06-17T21:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-17 16:43:07.549686-05:00
4,1839,BNB,BNB,bnb,959,,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,,2022-06-17T21:39:00.000Z,215.64065095055898,1161053215.2591083,-25.6761,-0.50569342,-0.19762973,-24.50975747,-26.58606427,-48.36222426,-46.41499878,35209153094.4511,3.9372,35605885609.25,,2022-06-17T21:39:00.000Z,,,,,,2022-06-17 16:43:07.549686-05:00
5,4687,Binance USD,BUSD,binance-usd,3851,,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17706325136.899254,17706325136.899254,,6,,,,2022-06-17T21:40:00.000Z,1.002632626140168,4934695126.019459,-11.4405,0.01996246,0.23560596,0.13079144,-0.00593894,0.18696729,0.33503427,17752939271.30097,1.9858,17752939271.3,,2022-06-17T21:40:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-17 16:43:07.549686-05:00
6,2010,Cardano,ADA,cardano,458,2017-09-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34512850428.993,,7,,,,2022-06-17T21:39:00.000Z,0.48782642926640823,916083979.0232264,-30.5912,-0.49133629,-0.68878342,-15.87853007,-7.2314678,-47.86283272,-45.98131,16458789807.758287,1.8405,21952189316.99,,2022-06-17T21:39:00.000Z,,,,,,2022-06-17 16:43:07.549686-05:00
7,52,XRP,XRP,xrp,739,,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,8,,,,2022-06-17T21:40:00.000Z,0.3194672852708229,1421204025.4301617,-9.3317,-0.38795465,-0.64507459,-16.64886029,-23.07803282,-58.10857183,-61.12545552,15444039300.97826,1.7263,31946728527.08,,2022-06-17T21:40:00.000Z,,,,,,2022-06-17 16:43:07.549686-05:00
8,5426,Solana,SOL,solana,334,2020-03-16T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342370511.1940733,511616946.142289,,9,,,,2022-06-17T21:39:00.000Z,31.398690518882955,1362792699.223548,-34.0446,-0.69870641,-0.22129582,-16.68665953,-38.63824489,-69.27884274,-66.30292959,10749985723.77446,1.2016,16064102156.14,,2022-06-17T21:39:00.000Z,,,,,,2022-06-17 16:43:07.549686-05:00
9,74,Dogecoin,DOGE,dogecoin,486,,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-06-17T21:40:00.000Z,0.056848529456575675,419318525.4045136,-46.8692,-0.14369831,0.59836535,-24.98493629,-33.55206852,-59.44362203,-54.17461939,7542137852.328938,0.8436,7542137852.33,,2022-06-17T21:40:00.000Z,,,,,,2022-06-17 16:43:07.549686-05:00
0,1,Bitcoin,BTC,bitcoin,9534,,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19069956.0,19069956.0,,1,,,,2022-06-17T21:40:00.000Z,20574.9518893213,28104873991.610443,-12.4742,-0.38928904,-1.4053541,-29.46745069,-29.52779136,-49.7365349,-51.37649948,392363427231.47406,43.8749,432073989675.75,,2022-06-17T21:40:00.000Z,,,,,,2022-06-17 16:44:08.319330-05:00
1,1027,Ethereum,ETH,ethereum,5750,,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121209167.5615,121209167.5615,,2,,,,2022-06-17T21:40:00.000Z,1086.833486401235,15611856767.176172,-20.1137,-0.6219567,-2.30319485,-35.15300471,-44.66177693,-64.32179863,-63.30650327,131734182164.65651,14.7308,131734182164.66,,2022-06-17T21:40:00.000Z,,,,,,2022-06-17 16:44:08.319330-05:00
2,825,Tether,USDT,tether,34802,,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,69224317063.73537,79710622658.1996,,3,,,,2022-06-17T21:40:00.000Z,0.9989567055929722,45274994036.24535,-16.4901,0.00584971,0.01326578,-0.02777098,0.02446363,-0.13141715,-0.16019166,69152095720.91246,7.7345,79627461011.4,,2022-06-17T21:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-17 16:44:08.319330-05:00
3,3408,USD Coin,USDC,usd-coin,4468,,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,55241156848.14555,55241156848.14555,,4,,,,2022-06-17T21:39:00.000Z,1.0004152873124847,5517389966.058215,-15.8115,-0.03512037,0.01196764,0.03446924,0.04425703,0.0460996,0.07062166,55264097799.71157,6.1772,55264097799.71,,2022-06-17T21:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-17 16:44:08.319330-05:00
4,1839,BNB,BNB,bnb,959,,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,,2022-06-17T21:39:00.000Z,215.64065095055898,1161053215.2591083,-25.6761,-0.50569342,-0.19762973,-24.50975747,-26.58606427,-48.36222426,-46.41499878,35209153094.4511,3.9372,35605885609.25,,2022-06-17T21:39:00.000Z,,,,,,2022-06-17 16:44:08.319330-05:00
5,4687,Binance USD,BUSD,binance-usd,3851,,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17706325136.899254,17706325136.899254,,6,,,,2022-06-17T21:40:00.000Z,1.002632626140168,4934695126.019459,-11.4405,0.01996246,0.23560596,0.13079144,-0.00593894,0.18696729,0.33503427,17752939271.30097,1.9858,17752939271.3,,2022-06-17T21:40:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-17 16:44:08.319330-05:00
6,2010,Cardano,ADA,cardano,458,2017-09-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34512850428.993,,7,,,,2022-06-17T21:39:00.000Z,0.48782642926640823,916083979.0232264,-30.5912,-0.49133629,-0.68878342,-15.87853007,-7.2314678,-47.86283272,-45.98131,16458789807.758287,1.8405,21952189316.99,,2022-06-17T21:39:00.000Z,,,,,,2022-06-17 16:44:08.319330-05:00
7,52,XRP,XRP,xrp,739,,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,8,,,,2022-06-17T21:40:00.000Z,0.3194672852708229,1421204025.4301617,-9.3317,-0.38795465,-0.64507459,-16.64886029,-23.07803282,-58.10857183,-61.12545552,15444039300.97826,1.7263,31946728527.08,,2022-06-17T21:40:00.000Z,,,,,,2022-06-17 16:44:08.319330-05:00
8,5426,Solana,SOL,solana,334,2020-03-16T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342370511.1940733,511616946.142289,,9,,,,2022-06-17T21:39:00.000Z,31.398690518882955,1362792699.223548,-34.0446,-0.69870641,-0.22129582,-16.68665953,-38.63824489,-69.27884274,-66.30292959,10749985723.77446,1.2016,16064102156.14,,2022-06-17T21:39:00.000Z,,,,,,2022-06-17 16:44:08.319330-05:00
9,74,Dogecoin,DOGE,dogecoin,486,,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-06-17T21:40:00.000Z,0.056848529456575675,419318525.4045136,-46.8692,-0.14369831,0.59836535,-24.98493629,-33.55206852,-59.44362203,-54.17461939,7542137852.328938,0.8436,7542137852.33,,2022-06-17T21:40:00.000Z,,,,,,2022-06-17 16:44:08.319330-05:00
0,1,Bitcoin,BTC,bitcoin,9534,,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19069956.0,19069956.0,,1,,,,2022-06-17T21:44:00.000Z,20568.68621269043,28083630392.058414,-12.2868,-0.28712192,-1.21782741,-29.54231472,-29.64842971,-49.65006928,-51.36182451,392243941053.8132,43.876,431942410466.5,,2022-06-17T21:44:00.000Z,,,,,,2022-06-17 16:45:08.942511-05:00
1,1027,Ethereum,ETH,ethereum,5750,,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121209167.5615,121209167.5615,,2,,,,2022-06-17T21:43:00.000Z,1086.4952815028444,15602224902.143883,-19.8897,-0.44167012,-2.02462045,-35.21733535,-44.72632712,-64.28881581,-63.30415115,131693188630.45737,14.7311,131693188630.46,,2022-06-17T21:43:00.000Z,,,,,,2022-06-17 16:45:08.942511-05:00
2,825,Tether,USDT,tether,34802,,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,69224317063.73537,79710622658.1996,,3,,,,2022-06-17T21:43:00.000Z,0.9989672576731922,45280172091.57635,-16.2588,0.00335389,0.01212628,-0.02117846,0.02768993,-0.12991518,-0.15680274,69152826181.45927,7.736,79628302124.28,,2022-06-17T21:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-17 16:45:08.942511-05:00
3,3408,USD Coin,USDC,usd-coin,4468,,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,55241156848.14555,55241156848.14555,,4,,,,2022-06-17T21:43:00.000Z,1.0004440103847698,5508418759.025639,-15.5527,-0.00809632,0.03789952,0.02919743,0.02057789,0.06506968,0.0739158,55265684495.45283,6.1819,55265684495.45,,2022-06-17T21:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-17 16:45:08.942511-05:00
4,1839,BNB,BNB,bnb,959,,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,,2022-06-17T21:43:00.000Z,215.74113844405795,1160856118.9549377,-25.4722,-0.21390063,0.1071002,-24.52087968,-26.62709364,-48.2765166,-46.36817215,35225560388.37777,3.9403,35622477778.59,,2022-06-17T21:43:00.000Z,,,,,,2022-06-17 16:45:08.942511-05:00
5,4687,Binance USD,BUSD,binance-usd,3851,,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17706325136.899254,17706325136.899254,,6,,,,2022-06-17T21:44:00.000Z,1.0007065540233335,4947557106.340674,-10.9328,-0.1405549,-0.12819195,-0.02133869,0.01263658,0.19799625,0.13915401,17718835612.16318,1.982,17718835612.16,,2022-06-17T21:44:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-17 16:45:08.942511-05:00
6,2010,Cardano,ADA,cardano,458,2017-09-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34512850428.993,,7,,,,2022-06-17T21:43:00.000Z,0.4875901583608065,916541704.7998264,-30.2135,-0.30568928,-0.28864539,-16.01053544,-7.31911247,-47.78066209,-46.04326358,16450818256.936747,1.8402,21941557126.24,,2022-06-17T21:43:00.000Z,,,,,,2022-06-17 16:45:08.942511-05:00
7,52,XRP,XRP,xrp,739,,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,8,,,,2022-06-17T21:44:00.000Z,0.319559447388089,1420105383.803341,-9.171,-0.21605718,-0.39852766,-16.67682805,-23.08715633,-58.06661666,-61.11603685,15448494703.539783,1.728,31955944738.81,,2022-06-17T21:44:00.000Z,,,,,,2022-06-17 16:45:08.942511-05:00
8,5426,Solana,SOL,solana,334,2020-03-16T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342370511.1940733,511616946.142289,,9,,,,2022-06-17T21:43:00.000Z,31.395211828625758,1361584090.4512908,-33.8248,-0.51123264,0.26167982,-16.67565464,-38.67990395,-69.23079243,-66.34138343,10748794722.812819,1.2023,16062322399.25,,2022-06-17T21:43:00.000Z,,,,,,2022-06-17 16:45:08.942511-05:00
9,74,Dogecoin,DOGE,dogecoin,486,,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-06-17T21:44:00.000Z,0.056854098168604636,419320625.22280306,-46.7789,-0.04065022,0.78698501,-25.05598407,-33.55268071,-59.30523642,-54.15437471,7542876657.609985,0.8437,7542876657.61,,2022-06-17T21:44:00.000Z,,,,,,2022-06-17 16:45:08.942511-05:00
0,1,Bitcoin,BTC,bitcoin,9534,,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19069956.0,19069956.0,,1,,,,2022-06-17T21:44:00.000Z,20568.68621269043,28083630392.058414,-12.2868,-0.28712192,-1.21782741,-29.54231472,-29.64842971,-49.65006928,-51.36182451,392243941053.8132,43.876,431942410466.5,,2022-06-17T21:44:00.000Z,,,,,,2022-06-17 16:46:09.652062-05:00
1,1027,Ethereum,ETH,ethereum,5750,,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121209167.5615,121209167.5615,,2,,,,2022-06-17T21:43:00.000Z,1086.4952815028444,15602224902.143883,-19.8897,-0.44167012,-2.02462045,-35.21733535,-44.72632712,-64.28881581,-63.30415115,131693188630.45737,14.7311,131693188630.46,,2022-06-17T21:43:00.000Z,,,,,,2022-06-17 16:46:09.652062-05:00
2,825,Tether,USDT,tether,34802,,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,69224317063.73537,79710622658.1996,,3,,,,2022-06-17T21:43:00.000Z,0.9989672576731922,45280172091.57635,-16.2588,0.00335389,0.01212628,-0.02117846,0.02768993,-0.12991518,-0.15680274,69152826181.45927,7.736,79628302124.28,,2022-06-17T21:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-17 16:46:09.652062-05:00
3,3408,USD Coin,USDC,usd-coin,4468,,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,55241156848.14555,55241156848.14555,,4,,,,2022-06-17T21:43:00.000Z,1.0004440103847698,5508418759.025639,-15.5527,-0.00809632,0.03789952,0.02919743,0.02057789,0.06506968,0.0739158,55265684495.45283,6.1819,55265684495.45,,2022-06-17T21:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-17 16:46:09.652062-05:00
4,1839,BNB,BNB,bnb,959,,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,,2022-06-17T21:43:00.000Z,215.74113844405795,1160856118.9549377,-25.4722,-0.21390063,0.1071002,-24.52087968,-26.62709364,-48.2765166,-46.36817215,35225560388.37777,3.9403,35622477778.59,,2022-06-17T21:43:00.000Z,,,,,,2022-06-17 16:46:09.652062-05:00
5,4687,Binance USD,BUSD,binance-usd,3851,,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17706325136.899254,17706325136.899254,,6,,,,2022-06-17T21:44:00.000Z,1.0007065540233335,4947557106.340674,-10.9328,-0.1405549,-0.12819195,-0.02133869,0.01263658,0.19799625,0.13915401,17718835612.16318,1.982,17718835612.16,,2022-06-17T21:44:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-17 16:46:09.652062-05:00
6,2010,Cardano,ADA,cardano,458,2017-09-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34512850428.993,,7,,,,2022-06-17T21:43:00.000Z,0.4875901583608065,916541704.7998264,-30.2135,-0.30568928,-0.28864539,-16.01053544,-7.31911247,-47.78066209,-46.04326358,16450818256.936747,1.8402,21941557126.24,,2022-06-17T21:43:00.000Z,,,,,,2022-06-17 16:46:09.652062-05:00
7,52,XRP,XRP,xrp,739,,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,8,,,,2022-06-17T21:44:00.000Z,0.319559447388089,1420105383.803341,-9.171,-0.21605718,-0.39852766,-16.67682805,-23.08715633,-58.06661666,-61.11603685,15448494703.539783,1.728,31955944738.81,,2022-06-17T21:44:00.000Z,,,,,,2022-06-17 16:46:09.652062-05:00
8,5426,Solana,SOL,solana,334,2020-03-16T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342370511.1940733,511616946.142289,,9,,,,2022-06-17T21:43:00.000Z,31.395211828625758,1361584090.4512908,-33.8248,-0.51123264,0.26167982,-16.67565464,-38.67990395,-69.23079243,-66.34138343,10748794722.812819,1.2023,16062322399.25,,2022-06-17T21:43:00.000Z,,,,,,2022-06-17 16:46:09.652062-05:00
